Tue Apr 07 17:18:25 CEST 2015;kelly_kaulfers;;Lol,the,mess,you're,stuck
Tue Apr 07 17:18:25 CEST 2015;Buyoiscool;SD, Cali ⛵️ MNL, Phils;@Bforbee,LOL,Yeah,tell,spray,the,whole,got,damn,kitchen,Speaking,freakin,saw,one,otw,the,😭😷
Tue Apr 07 17:18:25 CEST 2015;SHAWNHINDRIIX;THE ROYAL SOUTH;LOL,WTF,https://t.co/elZuHAHVbl
Tue Apr 07 17:18:25 CEST 2015;dapaaHRP;pekanbaru.RIAU;jauh,jauh,kebun,orang,cuma,nyari,cacing,buat,mancing,😄✌,*mancingkeributan,selfie,lol…,https://t.co/tykEluuyDt
Tue Apr 07 17:18:25 CEST 2015;thelittlezender;TX;@kaitlynkirby13,but,the,same,time,timely,manner,lol
Tue Apr 07 17:18:25 CEST 2015;auji__;;@_annniyah_,👏👏👏,that's,good,lol,you,gone,spending,bout,90,000,school,total,but,it's,worth
Tue Apr 07 17:18:25 CEST 2015;bStacks__;Honolulu, HI❤;@Chadaleece,swear,and,armanie,stayed,trouble,southwest,freshman,year,lol,smh
Tue Apr 07 17:18:24 CEST 2015;chenhugs;http://goo.gl/ELsJ2i;@CrissAn,lol,idek,but,they,seem,pressed,that,idgaf,and,would,rather,stay,room
Tue Apr 07 17:18:24 CEST 2015;Jenanigans_;Go Hamm Or Go Home✊;@Tianababbby,lol,know
Tue Apr 07 17:18:24 CEST 2015;Dillish_lishy;Windhoek Namibia;@MjayDaBoss,@Dillish_lishy,Any,good,make,artist,Zambia,Pls,holler,how,gona,pay,since,claim,Broke,Lol,aww…
Tue Apr 07 17:18:24 CEST 2015;Shiraaaa____;;Lol,Okay,😘👌
Tue Apr 07 17:18:24 CEST 2015;mitaa_xo;♡♡♡;don't,often,dream,but,when,it's,some,weird,ass,shit,lol
Tue Apr 07 17:18:24 CEST 2015;crazyncool_;;The,misconception,that,had,love,was,crazy,lol
Tue Apr 07 17:18:24 CEST 2015;royaleariana;louise and therese (◡‿◡✿);@aluminumhs,lol
Tue Apr 07 17:18:24 CEST 2015;mambosa_fixe;;@alovtfads,@mambosa_fixe,olha,lol
Tue Apr 07 17:18:24 CEST 2015;PattyDs50;NH USA;@TheFlying_Camel,@tedcruz,slam,Twitter,LOL
Tue Apr 07 17:18:24 CEST 2015;hannah_logan10;Jacksonville, Alabama;Lol,the,fact,I've,been,done,with,math,class,since,weeks,before,spring,break,and,professor,just,now,telling,this...😠
Tue Apr 07 17:18:24 CEST 2015;XtraXtraLex;The Cultured Ratchet.;“@Imma_TREnd,@XtraXtraLex,@afrophysicist_,well,gotta,work,with,what,got,nobody,having,vanilla,extract,lol”,😂😂😂
Tue Apr 07 17:18:24 CEST 2015;sarah_1994_;Wolverhampton;@jnnfrmnt,@TWDftTMR,yes,love,love,love,and,vote,vote,vote,lol,VoteThomasMTV
Tue Apr 07 17:18:24 CEST 2015;MishaBenz2000;;@Michael5SOS,casual,game,FIFA,with,@harry_styles,Lol,http://t.co/rNvUn4kFGr
Tue Apr 07 17:18:24 CEST 2015;KymLang;;@PeteRenzulli,I've,been,known,that,the,grocery,store,well,lol
Tue Apr 07 17:18:24 CEST 2015;MuGzyMcFLy;In Your Dreams;@itstrishbitchh_,Ooo,nah,that's,crazy,had,that,last,night,lol,Blueberry,Yours,just,looks,better,😳😅
Tue Apr 07 17:18:24 CEST 2015;Bdog99993;USA;John,McCain,announced,plan's,run,for,sixth,Senate,term,has,not,decided,which,party,though,lol
Tue Apr 07 17:18:24 CEST 2015;hockey_wench;would rather be playing hockey;Nailed,(sorta),lol,Roofing,off,180°,spin,backhand,shot,https://t.co/Xv3nPdDc5m
Tue Apr 07 17:18:24 CEST 2015;_Chickenflies;;@katylim0909,lol,again,sigh,why,you,wna,keep,talking,arent,you,bored,alr
Tue Apr 07 17:18:24 CEST 2015;virtualmarc92;Germany;@xpac,LOL,Warum,keinen,Sinn,macht,mit,dem,First,Level,reden,http://t.co/OuYogrQG9m
Tue Apr 07 17:18:24 CEST 2015;Sinatra7Trees;Californiacatin in Atl;@Juls____,it's,usually,condom,lol
Tue Apr 07 17:18:24 CEST 2015;ImurkedGoliath;;@naomi_lemo,LOL,Wassup
Tue Apr 07 17:18:24 CEST 2015;OhSnap_itsFlap;NC State;Lol,https://t.co/IXAuqSBJLj
Tue Apr 07 17:18:23 CEST 2015;_maddypeterson;10.27.14;annoyed,lol
Tue Apr 07 17:18:23 CEST 2015;harrrypttr;Omaha;LOL,Recreating,Celeb,Photos,Instagram,http://t.co/cgzbT9EnXH,http://t.co/O8pOHq4x14
Tue Apr 07 17:18:23 CEST 2015;camzftmalik;;but,does,Alfredo,knows,that,dinah,underage,lol
Tue Apr 07 17:18:23 CEST 2015;YourVIXEN_;;@cphillx,Lol,shut,broke,ass
Tue Apr 07 17:18:23 CEST 2015;KSmoov90;Somewhere laughing at you!;Jesus,give,the,strength,lol
