Tue Apr 07 22:03:02 CEST 2015;GloriaTrusgnach;;Ogni,volta,che,sono,vacanze,metto,tanto,abituarmi,poi,appena,abituo,finiscono,VDM
Tue Apr 07 22:00:50 CEST 2015;Lorene_Morgane;;Maped,Matériel,adapté,pour,enfant,débile,dire,que,j'ai,une,règle,maped,VDM,😢😢
Tue Apr 07 21:59:37 CEST 2015;faumaniania;;22:00,dissert,finie,reste,réviser,les,séances,pour,commentaire,les,contrôles,géo,physique,SVT,VDM
Tue Apr 07 21:58:22 CEST 2015;Adil_Cut;;@NoemieeLeroy,VDM
Tue Apr 07 21:57:00 CEST 2015;FlyMaurel;France;avril,periode,idéale,pour,come-back,des,coups,soleil,déjàMarre,VDM,https://t.co/aLdOAC2NA3
Tue Apr 07 21:53:30 CEST 2015;DevenderKvin;New York, USA;Gonna,work,VDM
Tue Apr 07 21:52:49 CEST 2015;Clarinette1999;Ailleur.....içi et labàs;@Tatoune_,Les,gens,qui,devaient,couper,les,bambous,chez,moi,ont,coupé,fil,groupe,électrogène,passant,vdm
Tue Apr 07 21:52:13 CEST 2015;Candoush;;soir,j'ai,pas,mangé,mère,m'a,dit,m'diras,quand,t'auras,faim,j'ai,oublié,lui,dire,VDM
Tue Apr 07 21:51:45 CEST 2015;yigoot;france;@EmmyMakeUpPro,imagine,suis,poissonnier,pauvre,femme,qu'elle,endure...#VDM
Tue Apr 07 21:48:43 CEST 2015;Fun0812;Marseille;Super,J'ai,des,hémorroïdes,ans,😁🙅😙😭,VDM
Tue Apr 07 21:46:00 CEST 2015;CarolineDcp;Monthyon;@MorganeDbn,j'avais,oublié,VDM,mdr,jeudi,vendredi,matin,mdr,vendredi,aprem,propose
Tue Apr 07 21:45:21 CEST 2015;yael_dvl;lost in this mad world !;fait,chier,voulais,changer,facebook,rend,compte,que,photo,trop,grande,VDM
Tue Apr 07 21:44:42 CEST 2015;CarolineDcp;Monthyon;Aujourd'hui,j'ai,fait,10h30,stage,j'ai,commencé,matin,dit,demain,laisse,matinée,commence,VDM
Tue Apr 07 21:44:34 CEST 2015;LesChtisEnForce;;@MiamiAudrey,tannul,plans,car,15mil,trucs,acheter,arrive,dvt,les,magasins,realise,est,fermé,car,dimanc…
Tue Apr 07 21:43:50 CEST 2015;BreizhTweetos;;@GwennaelleBrt,Tellement,gros,cul,que,pète,les,plans,travail,chez,les,gens,vdm
Tue Apr 07 21:40:04 CEST 2015;mora338;Buenos Aires;Tengo,que,seguir,limpiando,VDM
Tue Apr 07 21:34:19 CEST 2015;Troll_Payday;;Aujourd'hui,peux,poster,autant,lettres,que,veux,VDM
Tue Apr 07 21:32:05 CEST 2015;VicToxicz;;@Vincent_Pllt,@Lord_Blazz,@VicToxicz,@jerky19,@BryanRndl,@le_marocain78,comment,pas,avoir,seum,VDM,http://t.co/W6rM8Sy5Ds
Tue Apr 07 21:31:24 CEST 2015;MarineVtln;Niort;suis,allergique,mon,chat,VDM,ouf
Tue Apr 07 21:28:56 CEST 2015;le_marocain78;;@Vincent_Pllt,@Lord_Blazz,@VicToxicz,@jerky19,@BryanRndl,@le_marocain78,comment,pas,avoir,seum,VDM,http://t.co/W6rM8Sy5Ds
Tue Apr 07 21:27:38 CEST 2015;jerky19;;@Vincent_Pllt,@Lord_Blazz,@VicToxicz,@jerky19,@BryanRndl,@le_marocain78,comment,pas,avoir,seum,VDM,http://t.co/W6rM8Sy5Ds
Tue Apr 07 21:27:07 CEST 2015;StephiiHaa;;Fallait,bien,que,tombe,malade,jours,avant,les,partiels,VDM
Tue Apr 07 21:26:34 CEST 2015;Vincent_Pllt;#ShegueySquaad #PriezPourMoi;@Lord_Blazz,@VicToxicz,@jerky19,@BryanRndl,@le_marocain78,comment,pas,avoir,seum,VDM,http://t.co/W6rM8Sy5Ds
Tue Apr 07 21:25:07 CEST 2015;GeraldineLebacq;Belgique;vdm,faut,que,passe,sec,pour,avoir,sms,merci,thevoicebe
Tue Apr 07 21:22:35 CEST 2015;m_bebes;;@bruno__1982,merci,conards,qui,ont,volé,façade,mon,vieux,poste,radio,Sony,ans,qui,vaut,700km,avec,mon,portable…
Tue Apr 07 21:22:08 CEST 2015;Talargh;;J'ai,temps,l'envie,d'apprendre,faire,manger,moi,une,mère,est,sensée,nourrir,ses,gosses,merde,ragedusoir,famine,vdm
Tue Apr 07 21:18:11 CEST 2015;ccsfe;;@AmyBill26,VDM
Tue Apr 07 21:16:03 CEST 2015;augustine_va;Martinique;fais,rien,mes,vacances,VDM,putain,j'ai,presque,envie,que,l'école,recommence
Tue Apr 07 21:15:34 CEST 2015;AlexTurgis;Manche;Demain,philo,sens,que,demain,soir,mon,lit,sera,bienvenue,x'),vdm,jesensquejevaisdouillergravesamère,x')
Tue Apr 07 21:12:41 CEST 2015;bruno__1982;FRANCE Loire- Nord- Alsace-;merci,conards,qui,ont,volé,façade,mon,vieux,poste,radio,Sony,ans,qui,vaut,700km,avec,mon,portable,comme,radio,VDM
Tue Apr 07 21:11:40 CEST 2015;Mafyou;Paris;Aller-retour,boulot,pour,aller,chercher,souris,Done,VDM
Tue Apr 07 21:09:43 CEST 2015;yann__axel;Bordeaux - Aselia;Jai,deja,retranscrit,minutes,d'interview,soit,page,total,j'ai,une,demi,heure,retranscription,VDM
Tue Apr 07 21:07:17 CEST 2015;beatricecanduss;;Basta,scuola,vdm
Tue Apr 07 20:58:50 CEST 2015;RbhLouisa;;J'suis,encore,train,d'faire,mes,maths,c'est,pas,humain,j'devrais,déjà,être,posée,devant,télé,VDM
Tue Apr 07 20:56:52 CEST 2015;Ju_Gdn;paris ⭐️;tlmt,rien,télé,que,suis,devant,Secrets,d'Histoire,svp,tuez,moi,vdm
Tue Apr 07 20:49:12 CEST 2015;Mateo_Hnnvn;;@QuentinDlcrt,Une,pensée,flo,qui,est,parti,l'hosto,parce,qu'il,shooté,côté,ballon...😂,VDM
Tue Apr 07 20:44:40 CEST 2015;NathanDimp;;Votre,compte,été,ban,d’une,façon,définitive,pour,avoir,blabla,Pour,tout,les,gameurs,genre,message,peuvent,ruiner,une,vie...#VDM
Tue Apr 07 20:41:43 CEST 2015;M0nsieurNobody;Lorraine - France;Bon,demain,matin,direction,médecin,cette,douleur,nuque,c'est,plus,possible,Peux,plus,rien,faire,mes,journées,VDM
Tue Apr 07 20:40:39 CEST 2015;gabi112399;France;@SqueezieLuca,j'ai,dit,bonjour,mamie,patronne,elle,engueuler,VDM
Tue Apr 07 20:40:20 CEST 2015;Chefgremlins;toulon;j'ai,toujours,aimé,les,chiffres,l'ironie,est,que,maintenant,j'ai,des,calculs,renaux,vdm
Tue Apr 07 20:37:53 CEST 2015;Tr0chinho;;boxe,muscu,mins,jogging,CRAMPE,VDM
Tue Apr 07 20:35:16 CEST 2015;LucFauvet;Chaville;Aujourd'hui,j'ai,découvert,que,mon,iPhone,vieux,d'un,avait,écran,amovible,VDM,MerciApple
Tue Apr 07 20:32:55 CEST 2015;Spe_Leo;France;@_Camille_dlc,Léo,ses,parents,l'ont,forcé,aller,théâtre,dur,pour,lui,VDM
Tue Apr 07 20:29:59 CEST 2015;clairenimo_;psg;mère,m'annonce,qu'on,part,finalement,Espagne,après,avoir,finit,mon,3ème,Ferrero,rochers,VDM
Tue Apr 07 20:29:13 CEST 2015;_Camille_dlc;;Léo,ses,parents,l'ont,forcé,aller,théâtre,dur,pour,lui,VDM
Tue Apr 07 20:23:25 CEST 2015;kilianlemp;;Mdr,mois,sans,soirée,pars,jours,soirée,VDM
Tue Apr 07 20:15:18 CEST 2015;AlxiaBrs;Poitiers;@ValentinLng,marcher,tranquillement,dans,rue,j'étais,sur,mon,portable,quand,tout,d'un,coup,poteau,sauvage,apparu,VDM,😂😂,@Mari…
Tue Apr 07 20:14:54 CEST 2015;NicolaCappuccio;Cerveau du gars dans ma tête;@LauraMarchesi1,VDM
Tue Apr 07 20:14:15 CEST 2015;Mariepcrd;;@ValentinLng,marcher,tranquillement,dans,rue,j'étais,sur,mon,portable,quand,tout,d'un,coup,poteau,sauvage,apparu,VDM,😂😂,@Mari…
Tue Apr 07 20:14:09 CEST 2015;MathildeBaby;;Vivement,lycée,trop,marre,collège,VDM
Tue Apr 07 20:13:43 CEST 2015;ValentinLng;Poitiers;marcher,tranquillement,dans,rue,j'étais,sur,mon,portable,quand,tout,d'un,coup,poteau,sauvage,apparu,VDM,😂😂,@Mariepcrd,@AlxiaBrs
Tue Apr 07 20:13:34 CEST 2015;cerisier798;;@QuentinDlcrt,Une,pensée,flo,qui,est,parti,l'hosto,parce,qu'il,shooté,côté,ballon...😂,VDM
Tue Apr 07 20:13:31 CEST 2015;clarisselde;;Tout,préparer,passer,journée,crier,hâte,pour,qu'au,final,t'appelle,pour,dire,que,voyage,est,reporté,VDM
Tue Apr 07 20:13:08 CEST 2015;Allan_kyoku;;Les,gens,ils,sont,invités,manger,chez,moi,pleine,semaine,les,connait,même,pas,plus,ils,ont,retard,vdm
